image_path,transform,phash_distance,dhash_distance,colorhash_distance,average_hash_distance,whash_haar_distance,whash_db4_distance,pdqhash_distance,crop_resistant_hash_distance,AppleNeuralHash,AppleNeuralHash2024,PhotoDNA
../final_dataset/Interior/Livingroom/0.jpg,contrast_x0.5,1.0,1.0,0.9285714285714286,0.984375,1.0,0.9897959183673468,0.9921875,0.96875,1.0,1.0,0.0
../final_dataset/Interior/Livingroom/0.jpg,contrast_x0.2,1.0,1.0,0.9047619047619048,1.0,1.0,0.9897959183673468,0.9921875,0.921875,1.0,1.0,0.0
../final_dataset/Interior/Livingroom/0.jpg,colorbalance_x0.5,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.953125,1.0,1.0,0.0
../final_dataset/Interior/Livingroom/0.jpg,colorbalance_x0.2,1.0,0.984375,0.9285714285714286,1.0,1.0,0.9897959183673468,0.9921875,0.859375,1.0,1.0,0.0
../final_dataset/Interior/Livingroom/0.jpg,brightness_x0.5,1.0,1.0,1.0,0.984375,1.0,0.9897959183673468,0.9921875,0.96875,1.0,1.0,0.0
../final_dataset/Interior/Livingroom/0.jpg,brightness_x0.2,0.96875,0.96875,0.9047619047619048,0.96875,1.0,0.9897959183673468,0.9921875,0.9375,0.96875,0.96875,0.0
../final_dataset/Interior/Livingroom/1.jpg,contrast_x0.5,1.0,1.0,0.8809523809523809,1.0,1.0,1.0,0.9921875,0.234375,1.0,1.0,0.0
../final_dataset/Interior/Livingroom/1.jpg,contrast_x0.2,0.96875,0.953125,0.8809523809523809,0.96875,0.96875,1.0,1.0,0.484375,1.0,1.0,0.25
../final_dataset/Interior/Livingroom/1.jpg,colorbalance_x0.5,1.0,0.984375,0.8571428571428572,1.0,1.0,1.0,0.9921875,0.90625,1.0,1.0,0.3611111111111111
../final_dataset/Interior/Livingroom/1.jpg,colorbalance_x0.2,1.0,1.0,0.8809523809523809,1.0,1.0,1.0,0.9921875,0.796875,1.0,1.0,0.2638888888888888
../final_dataset/Interior/Livingroom/1.jpg,brightness_x0.5,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,0.9921875,1.0,1.0,1.0,0.2222222222222222
