image_path,transform,phash_distance,dhash_distance,colorhash_distance,average_hash_distance,whash_haar_distance,whash_db4_distance,pdqhash_distance,crop_resistant_hash_distance,AppleNeuralHash,AppleNeuralHash2024,PhotoDNA
../final_dataset/Interior/Bathroom/0.jpg,contrast_x0.5,0.96875,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
../final_dataset/Interior/Bathroom/0.jpg,contrast_x0.2,0.96875,0.953125,0.9523809523809524,1.0,0.96875,1.0,0.9921875,0.953125,1.0,1.0,0.0833333333333333
../final_dataset/Interior/Bathroom/0.jpg,colorbalance_x0.5,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,0.96875,1.0,1.0,0.0555555555555555
../final_dataset/Interior/Bathroom/0.jpg,colorbalance_x0.2,0.96875,1.0,0.9523809523809524,1.0,0.96875,1.0,1.0,0.96875,1.0,1.0,0.0
../final_dataset/Interior/Bathroom/0.jpg,brightness_x0.5,0.96875,1.0,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0138888888888888
../final_dataset/Interior/Bathroom/0.jpg,brightness_x0.2,0.96875,0.96875,0.8571428571428572,1.0,0.96875,1.0,1.0,0.9375,0.9895833333333334,0.9895833333333334,0.0
../final_dataset/Interior/Bathroom/1.jpg,contrast_x0.5,1.0,1.0,0.9523809523809524,1.0,1.0,1.0,1.0,0.90625,1.0,1.0,0.0694444444444444
../final_dataset/Interior/Bathroom/1.jpg,contrast_x0.2,0.96875,1.0,0.8809523809523809,1.0,1.0,0.9897959183673468,1.0,1.0,0.9895833333333334,0.9895833333333334,0.5
../final_dataset/Interior/Bathroom/1.jpg,colorbalance_x0.5,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,0.953125,1.0,1.0,0.4722222222222222
../final_dataset/Interior/Bathroom/1.jpg,colorbalance_x0.2,1.0,1.0,0.9523809523809524,1.0,1.0,1.0,1.0,0.90625,1.0,1.0,0.3333333333333333
../final_dataset/Interior/Bathroom/1.jpg,brightness_x0.5,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,0.9895833333333334,0.9895833333333334,0.4305555555555556
../final_dataset/Interior/Bathroom/1.jpg,brightness_x0.2,1.0,1.0,0.9523809523809524,0.984375,1.0,0.979591836734694,1.0,1.0,0.9479166666666666,0.9479166666666666,0.1666666666666666
../final_dataset/Interior/Bathroom/10.jpg,contrast_x0.5,1.0,0.984375,0.9285714285714286,0.96875,1.0,0.9897959183673468,1.0,0.9375,0.9895833333333334,0.9895833333333334,0.3333333333333333
../final_dataset/Interior/Bathroom/10.jpg,contrast_x0.2,1.0,0.90625,0.9285714285714286,0.984375,0.96875,0.9897959183673468,0.9921875,0.875,0.9791666666666666,0.9791666666666666,0.25
../final_dataset/Interior/Bathroom/10.jpg,colorbalance_x0.5,1.0,0.984375,0.9523809523809524,1.0,1.0,1.0,1.0,1.0,0.9895833333333334,0.9791666666666666,0.5416666666666667
../final_dataset/Interior/Bathroom/10.jpg,colorbalance_x0.2,1.0,0.953125,0.9285714285714286,0.984375,0.96875,1.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.7638888888888888
../final_dataset/Interior/Bathroom/10.jpg,brightness_x0.5,1.0,0.96875,0.9523809523809524,1.0,0.96875,0.9897959183673468,1.0,0.90625,0.9791666666666666,0.9791666666666666,0.5972222222222222
../final_dataset/Interior/Bathroom/10.jpg,brightness_x0.2,1.0,0.90625,0.9047619047619048,0.984375,0.96875,0.9897959183673468,0.9921875,0.859375,0.9583333333333334,0.9583333333333334,0.375
../final_dataset/Interior/Bathroom/100.jpg,contrast_x0.5,0.96875,0.96875,1.0,1.0,1.0,1.0,0.9921875,0.984375,1.0,1.0,0.8888888888888888
../final_dataset/Interior/Bathroom/100.jpg,contrast_x0.2,1.0,0.953125,1.0,1.0,1.0,1.0,0.984375,1.0,0.9895833333333334,0.9895833333333334,0.5138888888888888
../final_dataset/Interior/Bathroom/100.jpg,colorbalance_x0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,0.984375,1.0,1.0,0.625
../final_dataset/Interior/Bathroom/100.jpg,colorbalance_x0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,0.921875,0.9895833333333334,0.9895833333333334,0.5138888888888888
../final_dataset/Interior/Bathroom/100.jpg,brightness_x0.5,0.96875,0.96875,1.0,1.0,1.0,1.0,0.9921875,0.984375,1.0,1.0,0.8888888888888888
../final_dataset/Interior/Bathroom/100.jpg,brightness_x0.2,0.96875,0.96875,1.0,1.0,1.0,1.0,0.9765625,0.984375,0.9791666666666666,0.9791666666666666,0.7222222222222222
../final_dataset/Interior/Bathroom/101.jpg,contrast_x0.5,1.0,1.0,0.9285714285714286,1.0,1.0,0.9897959183673468,1.0,0.640625,1.0,1.0,0.1388888888888888
../final_dataset/Interior/Bathroom/101.jpg,contrast_x0.2,1.0,0.96875,0.9285714285714286,0.96875,1.0,0.979591836734694,1.0,0.828125,1.0,1.0,0.0
