image_path,transform,ORB_distance,SIFT_distance,BRISK_distance,KAZE_distance,AKAZE_distance
../final_dataset/final_dataset/ZuBuD/870.png,contrast_x0.5,0.9989938072850821,0.9317564977036229,0.9987774043120154,0.9999950117051641,0.9866359510275814
../final_dataset/final_dataset/ZuBuD/870.png,contrast_x0.2,0.9959368967181467,0.8006178790226748,0.9986514136904762,0.9999978371224643,0.9394028103044496
../final_dataset/final_dataset/ZuBuD/870.png,colorbalance_x0.5,0.9996239820698217,0.9932629482351619,0.9994607499687448,0.9999968263961858,0.9905922114608555
../final_dataset/final_dataset/ZuBuD/870.png,colorbalance_x0.2,0.9993132316209364,0.9894252733973536,0.9990441681420249,0.9999940770297622,0.9847875257711323
../final_dataset/final_dataset/ZuBuD/870.png,brightness_x0.5,0.9989156074547724,0.9317729828414055,0.9987692292203608,0.9999940551962978,0.9860845847685253
../final_dataset/final_dataset/ZuBuD/870.png,brightness_x0.2,0.9959368967181467,0.8006181550295477,0.9986281622023808,0.999997836750221,0.9394028103044496
../final_dataset/final_dataset/ZuBuD/402.png,contrast_x0.5,0.9988147859884083,0.8870067550900077,0.9986698466136044,0.9999962097300502,0.9864651243749605
../final_dataset/final_dataset/ZuBuD/402.png,contrast_x0.2,0.995056645889488,0.7371848827974586,0.9984654017857143,0.9999971533803286,1
../final_dataset/final_dataset/ZuBuD/402.png,colorbalance_x0.5,0.9996178543927837,0.9916440920412978,0.9993904830312164,0.9999968347640388,0.9902147014269174
../final_dataset/final_dataset/ZuBuD/402.png,colorbalance_x0.2,0.9993050549023956,0.985720960332836,0.9989564427009144,0.999992841415058,0.981866594021732
../final_dataset/final_dataset/ZuBuD/402.png,brightness_x0.5,0.9988147859884083,0.8870070371161436,0.9986686993362311,0.9999962097791537,0.9864651243749605
../final_dataset/final_dataset/ZuBuD/402.png,brightness_x0.2,0.9955770502645502,0.7310536722059107,0.9988839285714286,0.999996953642819,1
../final_dataset/final_dataset/ZuBuD/715.png,contrast_x0.5,0.9989001645243225,0.9036643222351909,0.9988298628274839,0.9999952667826447,0.9869015092375747
../final_dataset/final_dataset/ZuBuD/715.png,contrast_x0.2,0.9940011160714286,0.7801671214742922,0.9970179966517857,0.9999956325435571,1
../final_dataset/final_dataset/ZuBuD/715.png,colorbalance_x0.5,0.9996895997662869,0.9913240489231445,0.9994881107221091,0.9999970086826372,0.9915903491435296
../final_dataset/final_dataset/ZuBuD/715.png,colorbalance_x0.2,0.9993766500440011,0.9867834166282563,0.9990999541420317,0.9999932470919805,0.9829161967607959
../final_dataset/final_dataset/ZuBuD/715.png,brightness_x0.5,0.9988202720453853,0.9048909785929878,0.9988306790494695,0.9999969128284326,0.9878306143240848
../final_dataset/final_dataset/ZuBuD/715.png,brightness_x0.2,0.99468537414966,0.782698581260408,0.9983413938492064,0.9999951529981834,1
../final_dataset/final_dataset/ZuBuD/21.png,contrast_x0.5,0.9984393196816771,0.9183395115449018,0.9980014643755992,0.9999894167530945,0.9898729775674936
../final_dataset/final_dataset/ZuBuD/21.png,contrast_x0.2,0.9946298121521336,0.8207437211515158,0.9986921037946428,0.9999977869644486,1
../final_dataset/final_dataset/ZuBuD/21.png,colorbalance_x0.5,0.999607683982684,0.9920033241165065,0.9994820530582924,0.9999959247476672,0.9923807241508442
../final_dataset/final_dataset/ZuBuD/21.png,colorbalance_x0.2,0.9991520158321061,0.9885011852664801,0.9991143908095964,0.9999928277982059,0.9851711176273789
../final_dataset/final_dataset/ZuBuD/21.png,brightness_x0.5,0.9984393196816771,0.9183397697353927,0.9979781756452583,0.9999894167464639,0.9898893234584338
../final_dataset/final_dataset/ZuBuD/21.png,brightness_x0.2,0.9949776785714285,0.8155197529495681,0.998837425595238,0.9999904866098664,1
../final_dataset/final_dataset/ZuBuD/374.png,contrast_x0.5,0.9984512399722308,0.8908867450223922,0.9981745887130363,0.9999960474903167,0.9869303321424299
../final_dataset/final_dataset/ZuBuD/374.png,contrast_x0.2,0.9956439898720681,0.7921733154344243,0.9886997767857142,1,0.9953161592505855
../final_dataset/final_dataset/ZuBuD/374.png,colorbalance_x0.5,0.9996203993308117,0.9904347967224181,0.9993707199202496,0.9999964420849452,0.9904183063616658
../final_dataset/final_dataset/ZuBuD/374.png,colorbalance_x0.2,0.999333808910162,0.98637785939622,0.9989389924784348,0.9999936948589803,0.985701347138552
../final_dataset/final_dataset/ZuBuD/374.png,brightness_x0.5,0.9984512399722308,0.8908869344867587,0.9981741819814661,0.9999960474871936,0.9872038410913005
../final_dataset/final_dataset/ZuBuD/374.png,brightness_x0.2,0.9957682291666664,0.7941524286300362,0.9930943080357143,1,0.9953161592505855
../final_dataset/final_dataset/ZuBuD/928.png,contrast_x0.5,0.9990365069638967,0.9295774660061514,0.9988791488222698,0.9999962811998245,0.9859166148895155
../final_dataset/final_dataset/ZuBuD/928.png,contrast_x0.2,0.9972832471804514,0.7242509649799742,0.9990234375,0.9998374642681094,0.9809718969555035
../final_dataset/final_dataset/ZuBuD/928.png,colorbalance_x0.5,0.9997399277998237,0.9943648851704948,0.9996210540910545,0.9999978573167244,0.9931712916229238
../final_dataset/final_dataset/ZuBuD/928.png,colorbalance_x0.2,0.9992738531081887,0.9905681505437909,0.9991678862078812,0.999994363595043,0.9844549947684111
../final_dataset/final_dataset/ZuBuD/928.png,brightness_x0.5,0.9990365069638967,0.9295775956612897,0.9989041990995117,0.9999962812167581,0.9859166148895155
../final_dataset/final_dataset/ZuBuD/928.png,brightness_x0.2,0.9972098214285715,0.7240799498528501,1,0.9999517992941297,0.9786299765807962
../final_dataset/final_dataset/ZuBuD/769.png,contrast_x0.5,0.9989927394568939,0.9164408148987206,0.9990095527251186,0.9999943299386207,0.9889354651816579
