image_path,transform,ORB_distance,SIFT_distance,BRISK_distance,KAZE_distance,AKAZE_distance
../final_dataset/final_dataset/Interior/Bedroom/186.jpg,contrast_x0.5,0.9989108924819927,0.9251504270186335,0.9993908940529338,0.9999901539317865,0.9852349238875877
../final_dataset/final_dataset/Interior/Bedroom/186.jpg,contrast_x0.2,0.9970441545758929,0.8029227878736414,1,0.9999745071233649,1
../final_dataset/final_dataset/Interior/Bedroom/186.jpg,colorbalance_x0.5,0.9997188413408841,0.9874540530376553,0.9995384770199064,0.9999966167172282,0.9912942802287065
../final_dataset/final_dataset/Interior/Bedroom/186.jpg,colorbalance_x0.2,0.9994543488903395,0.982681937839674,0.999044105489418,0.9999905321534859,0.98360392007933
../final_dataset/final_dataset/Interior/Bedroom/186.jpg,brightness_x0.5,0.9987489199308757,0.9265239075844333,0.9990643280480296,0.9999928543869541,0.9948367974238878
../final_dataset/final_dataset/Interior/Bedroom/186.jpg,brightness_x0.2,0.9973842075892857,0.7963961962587345,1,0.9999842893968369,1
../final_dataset/final_dataset/Interior/Bedroom/240.jpg,contrast_x0.5,0.9980226546999008,0.9112939301484861,0.9985749162946429,0.9999966825613689,0.9901281550871714
../final_dataset/final_dataset/Interior/Bedroom/240.jpg,contrast_x0.2,0.9957848373724492,0.766850631429542,0.9988839285714286,1,1
../final_dataset/final_dataset/Interior/Bedroom/240.jpg,colorbalance_x0.5,0.9994184755375363,0.9882607785811336,0.9992659546262326,0.9999959718783719,0.9815676229508196
../final_dataset/final_dataset/Interior/Bedroom/240.jpg,colorbalance_x0.2,0.9987598409383034,0.9821250394264363,0.9987223682315668,0.9999910580980989,0.9783520213848084
../final_dataset/final_dataset/Interior/Bedroom/240.jpg,brightness_x0.5,0.9979457674838227,0.9106805457831911,0.9986282802302394,0.9999935429430014,0.9835020073603212
../final_dataset/final_dataset/Interior/Bedroom/240.jpg,brightness_x0.2,0.9957682291666665,0.7672646090110637,0.9978608630952381,1,1
../final_dataset/final_dataset/Interior/Bedroom/291.jpg,contrast_x0.5,0.9987045599489796,0.9488463153867995,0.9992049993591935,0.9999883568419808,0.9926501338240215
../final_dataset/final_dataset/Interior/Bedroom/291.jpg,contrast_x0.2,0.995717297335601,0.8303596076792024,0.9952367665816327,0.9999954463063269,1
../final_dataset/final_dataset/Interior/Bedroom/291.jpg,colorbalance_x0.5,0.9995923913043478,0.9940639690339473,0.99941365318285,0.9999936985502696,0.9945460683165602
../final_dataset/final_dataset/Interior/Bedroom/291.jpg,colorbalance_x0.2,0.9992850672877845,0.9898437007035586,0.9992431554931555,0.9999928611248193,0.987205929316585
../final_dataset/final_dataset/Interior/Bedroom/291.jpg,brightness_x0.5,0.9989359676162132,0.9513431801331398,0.9992803217290523,0.9999903898480349,0.9886632931861269
../final_dataset/final_dataset/Interior/Bedroom/291.jpg,brightness_x0.2,0.9959741709183673,0.8273411865850581,0.9963926977040816,0.9999954504606388,1
../final_dataset/final_dataset/Interior/Bedroom/157.jpg,contrast_x0.5,0.9980681200145033,0.8949047608232972,0.9982458803834033,0.999992477464585,0.9697664584959667
../final_dataset/final_dataset/Interior/Bedroom/157.jpg,contrast_x0.2,0.996372767857143,0.7496978658378322,0.9988839285714286,1,1
../final_dataset/final_dataset/Interior/Bedroom/157.jpg,colorbalance_x0.5,0.9994579081632654,0.9929629100913621,0.9994332735655738,0.9999966063353243,0.9891214821577422
../final_dataset/final_dataset/Interior/Bedroom/157.jpg,colorbalance_x0.2,0.9988535484036021,0.981621726406769,0.9989083543771043,0.9999901980777687,0.9755940604053944
../final_dataset/final_dataset/Interior/Bedroom/157.jpg,brightness_x0.5,0.9980681200145033,0.8949051663725084,0.9982458803834033,0.9999924774600191,0.9697664584959667
../final_dataset/final_dataset/Interior/Bedroom/157.jpg,brightness_x0.2,0.9969587053571429,0.755748660065407,0.9991629464285714,1,1
../final_dataset/final_dataset/Interior/Bedroom/318.jpg,contrast_x0.5,0.9988132052951388,0.9191904822892272,0.9990870731516289,0.9999980115108783,0.960346269655403
../final_dataset/final_dataset/Interior/Bedroom/318.jpg,contrast_x0.2,0.9957549426020408,0.7693622383635832,0.9988839285714286,1,1
../final_dataset/final_dataset/Interior/Bedroom/318.jpg,colorbalance_x0.5,0.9996963629201681,0.990230487046253,0.99953098856162,0.999996550471516,0.9857380708430914
../final_dataset/final_dataset/Interior/Bedroom/318.jpg,colorbalance_x0.2,0.9993699596774193,0.9810624634074944,0.9991356808399254,0.9999947514605956,0.9799401418253878
../final_dataset/final_dataset/Interior/Bedroom/318.jpg,brightness_x0.5,0.9988070563046648,0.9159140807962528,0.998914471946323,0.9999976456519235,0.9818208430913349
../final_dataset/final_dataset/Interior/Bedroom/318.jpg,brightness_x0.2,0.9963355654761904,0.7644899462090164,0.9986049107142857,1,1
../final_dataset/final_dataset/Interior/Bedroom/67.jpg,contrast_x0.5,0.9986690094111969,0.8891499336129927,0.9990953057359305,0.9999795229999823,0.9911202185792349
../final_dataset/final_dataset/Interior/Bedroom/67.jpg,contrast_x0.2,0.9977678571428571,0.7294338583358992,1,1,1
../final_dataset/final_dataset/Interior/Bedroom/67.jpg,colorbalance_x0.5,0.9994650236127509,0.9913390211283866,0.9993613591269842,0.9999894252658036,0.9883510881361739
../final_dataset/final_dataset/Interior/Bedroom/67.jpg,colorbalance_x0.2,0.9991698357583774,0.9841795672336823,0.999345461868958,0.9999892680224349,0.984565281030445
../final_dataset/final_dataset/Interior/Bedroom/67.jpg,brightness_x0.5,0.9986690094111969,0.8891505349445814,0.9991037608225107,0.9999795217201299,0.9911202185792349
../final_dataset/final_dataset/Interior/Bedroom/67.jpg,brightness_x0.2,1,0.7294735462207513,1,1,1
../final_dataset/final_dataset/Interior/Bedroom/364.jpg,contrast_x0.5,0.9987054171466975,0.9263653621495327,0.9988786969866071,0.9999724822875555,0.9815299326697893
../final_dataset/final_dataset/Interior/Bedroom/364.jpg,contrast_x0.2,0.9951404389880953,0.7260527056909212,1,1,1
../final_dataset/final_dataset/Interior/Bedroom/364.jpg,colorbalance_x0.5,0.9994645196214714,0.9960057420310415,0.9993116537480379,0.9999933872577395,0.9840959138732566
../final_dataset/final_dataset/Interior/Bedroom/364.jpg,colorbalance_x0.2,0.9990767045454545,0.9871169371662216,0.9989902944948699,0.9999906264164197,0.9754797441364607
../final_dataset/final_dataset/Interior/Bedroom/364.jpg,brightness_x0.5,0.9987054171466975,0.9263653621495327,0.9988786969866071,0.9999724822940269,0.9815299326697893
../final_dataset/final_dataset/Interior/Bedroom/364.jpg,brightness_x0.2,0.9958147321428571,0.7265142585947931,1,1,1
../final_dataset/final_dataset/Interior/Bedroom/60.jpg,contrast_x0.5,0.9984242964764031,0.8923267575611327,0.9988674647848271,0.9999952906105083,0.998444818501171
../final_dataset/final_dataset/Interior/Bedroom/60.jpg,contrast_x0.2,0.9932371386054423,0.73977720047056,0.9962332589285714,1,1
../final_dataset/final_dataset/Interior/Bedroom/60.jpg,colorbalance_x0.5,0.9996789871082361,0.9917636316562097,0.9995999206759151,0.9999973470369937,0.9887831772053084
../final_dataset/final_dataset/Interior/Bedroom/60.jpg,colorbalance_x0.2,0.9993067924222798,0.9845933754625161,0.9990507518796993,0.9999930438158414,0.9843481654957066
