image_path,transform,ORB_distance,SIFT_distance,BRISK_distance,KAZE_distance,AKAZE_distance
../final_dataset/Interior/Bedroom/186.jpg,affine_transform,0.9880022321428571,0.8677076256793478,0.9887341004109979,0.9997405978410306,0.646922237598467
../final_dataset/Interior/Bedroom/186.jpg,perspective_transform,0.9904159046901895,0.8894736722389363,0.9909012020806028,0.9998459462104989,0.7622836019653763
../final_dataset/Interior/Bedroom/240.jpg,affine_transform,0.9841470219947736,0.871564971734278,0.9851388511678437,0.9997564080481666,0.5711046888235589
../final_dataset/Interior/Bedroom/240.jpg,perspective_transform,0.9843023789138942,0.880051891255823,0.9874158586774553,0.9998239672463499,0.6534616510538641
../final_dataset/Interior/Bedroom/291.jpg,affine_transform,0.9883510044642856,0.8842223782180717,0.9880157602813852,0.9997106105391945,0.608359896782028
../final_dataset/Interior/Bedroom/291.jpg,perspective_transform,0.9872349330357144,0.8844447051678446,0.9901755624124652,0.9997873706733285,0.6554019148643063
../final_dataset/Interior/Bedroom/157.jpg,affine_transform,0.9860324493603412,0.8793588429194352,0.9873969052663438,0.9997814397688551,0.6326112412177985
../final_dataset/Interior/Bedroom/157.jpg,perspective_transform,0.990731834468985,0.89554147308451,0.9900068264563106,0.999858565983671,0.756093174974908
../final_dataset/Interior/Bedroom/318.jpg,affine_transform,0.9850023220278045,0.8630482014783374,0.9875528304303278,0.9997150790201729,0.6066043259246167
../final_dataset/Interior/Bedroom/318.jpg,perspective_transform,0.98919094727388,0.870448349677986,0.9890085774478332,0.9997816753917045,0.7534987157210848
../final_dataset/Interior/Bedroom/67.jpg,affine_transform,0.9904908914170506,0.8701183901631772,0.9900981104651163,0.999713856285639,0.6507936507936508
../final_dataset/Interior/Bedroom/67.jpg,perspective_transform,0.9932637117346941,0.8607472386853448,0.9930061971334583,0.9997941961096019,0.695090331214453
../final_dataset/Interior/Bedroom/364.jpg,affine_transform,0.9878233199291166,0.8672487796228303,0.9873230842817897,0.9997402799799892,0.647124743852459
../final_dataset/Interior/Bedroom/364.jpg,perspective_transform,0.9916262571839081,0.917037169350801,0.9915454589093702,0.9998528214808695,0.7959839230331035
../final_dataset/Interior/Bedroom/60.jpg,affine_transform,0.9877407902137232,0.8721105312902188,0.9876407771915584,0.9997011466645387,0.6071094011375041
../final_dataset/Interior/Bedroom/60.jpg,perspective_transform,0.9904557291666667,0.8852900403193373,0.9906468361801242,0.9997781988058705,0.7199231779149812
../final_dataset/Interior/Bedroom/363.jpg,affine_transform,0.9871550935886402,0.8646235584077382,0.9868581030526735,0.9997221252736064,0.6015588407494146
../final_dataset/Interior/Bedroom/363.jpg,perspective_transform,0.9882335546398048,0.8612965029761903,0.9899934050324675,0.9997879552067302,0.7388758782201404
../final_dataset/Interior/Bedroom/181.jpg,affine_transform,0.9847880343082115,0.8532057586338991,0.984272503644315,0.9996714571637656,0.5722495163425314
../final_dataset/Interior/Bedroom/181.jpg,perspective_transform,0.987800854037267,0.8570546856582979,0.9876097470238094,0.9997379505303355,0.6139964182394269
../final_dataset/Interior/Bedroom/247.jpg,affine_transform,0.9872703820257611,0.8727514735320284,0.98752059417517,0.9997399037616108,0.6422976841009629
../final_dataset/Interior/Bedroom/247.jpg,perspective_transform,0.9906177995391706,0.8860529796326894,0.9905185919476486,0.9998442552341866,0.7732025761124123
../final_dataset/Interior/Bedroom/296.jpg,affine_transform,0.9882178368506493,0.8654048021235523,0.9878612390767476,0.9997327634589185,0.6415531190121354
../final_dataset/Interior/Bedroom/296.jpg,perspective_transform,0.9887628668107371,0.8868537343146717,0.989217070954488,0.9997682413006219,0.7270576792324546
../final_dataset/Interior/Bedroom/150.jpg,affine_transform,0.9866574919441462,0.8716095842633927,0.9872726690573772,0.9997327677514737,0.6431145522086732
../final_dataset/Interior/Bedroom/150.jpg,perspective_transform,0.9910655338279679,0.8807746233258927,0.9902320303121249,0.9998075842017085,0.729346419327006
../final_dataset/Interior/Bedroom/235.jpg,affine_transform,0.9873147724827881,0.8644938718151132,0.9879584770698052,0.9997437208755837,0.633561484703171
../final_dataset/Interior/Bedroom/235.jpg,perspective_transform,0.9906778140943877,0.8858793571020253,0.9901938280700211,0.9998022125106643,0.7636779509944425
../final_dataset/Interior/Bedroom/122.jpg,affine_transform,0.9881622888981173,0.900434680451128,0.9874510351015405,0.9997725106789812,0.6264461358313818
../final_dataset/Interior/Bedroom/122.jpg,perspective_transform,0.9900282822646105,0.9049925839990602,0.9900971531030445,0.9998453119789776,0.7477241822165143
../final_dataset/Interior/Bedroom/249.jpg,affine_transform,0.9870406451775624,0.8808474788898119,0.9868884402719422,0.9997304550067851,0.6230477125045354
../final_dataset/Interior/Bedroom/249.jpg,perspective_transform,0.9877877631929639,0.8784832171119418,0.9893074156746031,0.9998232739411735,0.7233498135137479
../final_dataset/Interior/Bedroom/298.jpg,affine_transform,0.9879334077380952,0.8692759694829424,0.9876651330174927,0.9997040395618342,0.5917134377775983
../final_dataset/Interior/Bedroom/298.jpg,perspective_transform,0.988765679776512,0.8891276215185235,0.9888337456485301,0.9997883053458785,0.6903836795522976
../final_dataset/Interior/Bedroom/12.jpg,affine_transform,0.9836134453781513,0.844956620619946,0.9857146027800325,0.9996828059832163,0.5188817330210772
../final_dataset/Interior/Bedroom/12.jpg,perspective_transform,0.9885645937153932,0.8622870514656334,0.9883569525193798,0.9997695180153277,0.7018279989591464
../final_dataset/Interior/Bedroom/311.jpg,affine_transform,0.9878283825549449,0.8888051681842293,0.9882700251436781,0.999715133860159,0.6203771467603435
